symbol,name,exchange
^NQBRLCBRLN,NASDAQ Brazil Large Cap BRL NTR,
^NQBREURN,NASDAQ Brazil EUR NTR Index,
^NQBRIC8000JPYN,NASDAQ BRIC Financials JPY NTR,
^NQBRIC1000AUD,NASDAQ BRIC Basic Matls AUD Ind,
^NQBRLCCAD,NASDAQ Brazil Large Cap CAD Ind,
IGCT.SA,IGC TRADE,SAO
^NQBR5000CADN,NASDAQ Brazil Cnsmr Svcs CAD NT,
MICEXBMI.ME,ME BROAD MARKET IDX,MCX
^NQUSB5553LM,NQ US Broadcasting & Ent Large,
^NQUSM5373EUR,NQ US Md Cap Broadline Rtlrs EU,
^NQUSS5553EUR,NQ US Sm Cap Broadcasting & Ent,
^DJBIEMT,Dow Jones Brookfield Emerging M,DJI
^DWSGBXTR,^DWSGBXTR,SNP
WIBRA5330.FGI,,
^NQBRIC0001AUDT,NASDAQ BRIC Oil & Gas AUD TR In,
WIBRA8530.FGI,,
^NQBR1000CAD,NASDAQ Brazil Basic Matls CAD I,
^RUFBRTRE,^RUFBRTRE,WCB
^NQBR4000T,The NASDAQ Brazil Health Care I,
^NQBR0001EURT,NASDAQ Brazil Oil & Gas EUR TR,
^DJBGICE,Dow Jones Brookfield Global Inf,DJI
^NQBRIC2000LM,NASDAQ BRIC Inds Large Mid Cap,
^NQBR2000LMEUR,NASDAQ Brazil Inds Large Mid Ca,
^NQBR2000LMJPY,NASDAQ Brazil Inds Large Mid Ca,
^NQBRIC3000EUR,NASDAQ BRIC Cnsmr Goods EUR Ind,
^NQUSS5373,NQ US Sm Cap Broadline Rtlrs In,
INEBR.PA,,
^NQUSB5553GBP,NQ US Bnchmk Broadcasting & Ent,
^NQBRIC4000LMGBPT,NASDAQ BRIC Health Care Lg Md C,
^DJBGIT,Dow Jones Brookfield Global Inf,DJI
^NQUSB5373LMAUDN,NQ US Broadline Rtlrs Large Mi,
^NQBR5000LMJPY,NASDAQ Brazil Cnsmr Svcs Lg Md,
^NQBRIC5000LMEURN,NASDAQ BRIC Cnsmr Svcs Large Mi,
^NQBR8000BRL,NASDAQ Brazil Financials BRL In,
^NQBRLMCADN,NASDAQ Brazil Large Mid Cap CAD,
^NQBR6000JPYT,NASDAQ Brazil Telecom JPY TR In,
^NQUSS5373JPYN,NQ US Sm Cap Broadline Rtlrs JP,
^NQBRIC9000LMCADN,NASDAQ BRIC Tech Large Mid Cap,
^NQBR0001JPY,NASDAQ Brazil Oil & Gas JPY Ind,
^NQBRIC0001LMT,NASDAQ BRIC Oil & Gas Large Mid,
^NQUSS5373CADN,NQ US Sm Cap Broadline Rtlrs CA,
^NQUSL5553EURN,NQ US Lg Cap Broadcasting & Ent,
^NQUSB5373LMGBPT,NQ US Broadline Rtlrs Large Mi,
^NQBREURT,NASDAQ Brazil EUR TR Index,
^B50DRT,Dow Jones BRIC 50 DR Total Retu,DJI
^NQUSM5373AUD,NQ US Md Cap Broadline Rtlrs AU,
^NQBR1000AUDT,NASDAQ Brazil Basic Matls AUD T,
^NQBR7000AUDN,NASDAQ Brazil Utilities AUD NTR,
^RBSYBRXI,^RBSYBRXI,SNP
^NQBR7000LMEURT,NASDAQ Brazil Utilities Lg Md C,
^DJBGIE,Dow Jones Brookfield Global Inf,DJI
^NQBRIC0001LMGBPN,NASDAQ BRIC Oil & Gas Large Mid,
^NQBRIC8000EURN,NASDAQ BRIC Financials EUR NTR,
^NQBRIC0001LMAUDT,NASDAQ BRIC Oil & Gas Large Mid,
^NQBRIC2000CADN,NASDAQ BRIC Inds CAD NTR Index,
^NQBRIC6000LMEURN,NASDAQ BRIC Telecom Large Mid C,
^NQBRICGBPT,NASDAQ BRIC GBP TR Index,
^NQBRIC8000JPY,NASDAQ BRIC Financials JPY Inde,
^NQBR8000EUR,NASDAQ Brazil Financials EUR In,
^NQBR5000GBPT,NASDAQ Brazil Cnsmr Svcs GBP TR,
^NQBRIC9000T,The NASDAQ BRIC Technology Inde,
^NQBRIC0001EUR,NASDAQ BRIC Oil & Gas EUR Index,
^NQBR7000GBPT,NASDAQ Brazil Utilities GBP TR,
^NQUSL5553JPY,NQ US Lg Cap Broadcasting & Ent,
^NQBRIC6000LMN,NASDAQ BRIC Telecom Large Mid C,
^NQBR5000AUDN,NASDAQ Brazil Cnsmr Svcs AUD NT,
^NQUSM5373AUDT,NQ US Md Cap Broadline Rtlrs AU,
^DJBDVE,Dow Jones Brookfield Diversifie,DJI
^NQUSS5553GBPN,NQ US Sm Cap Broadcasting & Ent,
^NQUSB5373LM,NQ US Broadline Rtlrs Large Mi,
^NQBR0001GBP,NASDAQ Brazil Oil & Gas GBP Ind,
BRICUS2X.FGI,FTSE BRIC 50 2x Daily Short USD,FGI
^NQBRIC1000EURT,NASDAQ BRIC Basic Matls EUR TR,
^NQBRIC1000LMGBPT,NASDAQ BRIC Basic Matls Lg Md C,
^NQBRIC1000LMEURN,NASDAQ BRIC Basic Matls Lg Md C,
WIBRA3780.L,,
^NQBRIC6000LMJPY,NASDAQ BRIC Telecom Large Mid C,
WIBRA3570.FGI,,
^NQUSL5553AUDN,NQ US Lg Cap Broadcasting & Ent,
^NQUSM5553N,NQ US Md Cap Broadcasting & Ent,
WIBRA4530.FGI,,
^NQBR7000,The NASDAQ Brazil Utilities Ind,
^NQUSS5553CADT,NQ US Sm Cap Broadcasting & Ent,
^NQBRIC8000AUDT,NASDAQ BRIC Financials AUD TR I,
^NQBRIC3000GBP,NASDAQ BRIC Cnsmr Goods GBP Ind,
^NQBR1000N,The NASDAQ Brazil Basic Materia,
537Y.DE,,
WIBRA8000.L,,
^NQBRLCBRL,NASDAQ Brazil Large Cap BRL Ind,
^NQBRIC3000LMCADN,NASDAQ BRIC Cnsmr Goods Lg Md C,
^NQBR1000LMAUD,NASDAQ Brazil Basic Matls Lg Md,
^NQBR5000BRL,NASDAQ Brazil Cnsmr Svcs BRL In,
^NQBRLMT,NASDAQ Brazil Large Mid Cap TR,
^NQBRIC1000LM,NASDAQ BRIC Basic Matls Large M,
^NQBRIC9000LM,NASDAQ BRIC Tech Large Mid Cap,
^NQUSL5373AUD,NQ US Lg Cap Broadline Rtlrs AU,
^NQBR1000AUDN,NASDAQ Brazil Basic Matls AUD N,
^NQBR7000AUD,NASDAQ Brazil Utilities AUD Ind,
^NQUSL5553JPYT,NQ US Lg Cap Broadcasting & Ent,
3BU2.DE,DAXGL.BRIC SHORT TR.USD,GER
^DWCBRD,Dow Jones U.S. Broadcasting & E,DJI
^NQBRIC1000LMGBP,NASDAQ BRIC Basic Matls Lg Md C,
^NQBRIC5000,The NASDAQ BRIC Consumer Servic,
^NQBR7000LMT,NASDAQ Brazil Utilities Large M,
^NQBR6000GBP,NASDAQ Brazil Telecom GBP Index,
^NQBR3000JPYT,NASDAQ Brazil Cnsmr Goods JPY T,
^NQBR6000AUD,NASDAQ Brazil Telecom AUD Index,
^NQBR3000JPY,NASDAQ Brazil Cnsmr Goods JPY I,
^NQBRIC7000LMCADN,NASDAQ BRIC Utilities Large Mid,
^NQBRIC5000JPYT,NASDAQ BRIC Cnsmr Svcs JPY TR I,
^NQUSB5373LMT,NQ US Broadline Rtlrs Large Mi,
^NQBRSCEURT,NASDAQ Brazil Small Cap EUR TR,
^NQBRIC3000LMJPYT,NASDAQ BRIC Cnsmr Goods Lg Md C,
^NQBR1000LMJPYT,NASDAQ Brazil Basic Matls Lg Md,
WHDM.DE,HSBC MS BR INAV GBP,GER
^NQBRIC6000CADN,NASDAQ BRIC Telecom CAD NTR Ind,
^NQUSS5373AUDT,NQ US Sm Cap Broadline Rtlrs AU,
WIBRA6000.FGI,,
WIBRA0570.FGI,,
^RUFBRNJP,^RUFBRNJP,WCB
^NQBR3000LMGBP,NASDAQ Brazil Cnsmr Goods Lg Md,
^NQUSS5553AUDN,NQ US Sm Cap Broadcasting & Ent,
^NQBR5000LMEURN,NASDAQ Brazil Cnsmr Svcs Lg Md,
^NQBR3000LM,NASDAQ Brazil Cnsmr Goods Large,
^NQUSB5373GBPN,NQ US Bnchmk Broadline Rtlrs GB,
^NQBRLMBRLT,NASDAQ Brazil Large Mid Cap BRL,
WIBRA5370.L,,
^NQBRCADN,NASDAQ Brazil CAD NTR Index,
^NQBRIC0001LMEURN,NASDAQ BRIC Oil & Gas Large Mid,
^DJBPILC,Dow Jones Brookfield Asia-Pacif,DJI
^NQBRIC6000LMJPYT,NASDAQ BRIC Telecom Large Mid C,
^NQBR3000LMGBPT,NASDAQ Brazil Cnsmr Goods Lg Md,
^NQBRIC5000LMT,NASDAQ BRIC Cnsmr Svcs Large Mi,
^DJIBRC,Dow Jones Islamic Market BRC In,DJI
^NQBR4000GBP,NASDAQ Brazil Health Care GBP I,
^NQBRICLMGBP,NASDAQ BRIC Large Mid Cap GBP I,
BRICUS3X.FGI,FTSE BRIC 50 3x Daily Short USD,FGI
^NQBRIC3000,The NASDAQ BRIC Consumer Goods,
^NQBRIC4000JPY,NASDAQ BRIC Health Care JPY Ind,
^DJBCMET,Dow Jones Brookfield Communicat,DJI
^DJBCMLC,Dow Jones Brookfield Communicat,DJI
^NQBR5000CAD,NASDAQ Brazil Cnsmr Svcs CAD In,
^NQUSL5553N,NQ US Lg Cap Broadcasting & Ent,
^NQUSL5553T,NQ US Lg Cap Broadcasting & Ent,
^DJBDVLC,Dow Jones Brookfield Diversifie,DJI
^NQBR2000EURN,NASDAQ Brazil Inds EUR NTR Inde,
WIBRA6000.L,,
INBRZ.PA,AMUNDI BRZ INAV,PAR
^NQBR8000LMAUDT,NASDAQ Brazil Financials Lg Md,
^NQBRIC2000LMEURT,NASDAQ BRIC Inds Large Mid Cap,
^N50EMPR,Goldman Sachs BRICs Nifty 50 Em,SNP
^NQUSS5373GBPT,NQ US Sm Cap Broadline Rtlrs GB,
^NQBRLMGBP,NASDAQ Brazil Large Mid Cap GBP,
^NQBRSCBRLT,NASDAQ Brazil Small Cap BRL TR,
^NQBR7000LMGBP,NASDAQ Brazil Utilities Lg Md C,
^NQBRIC5000EURN,NASDAQ BRIC Cnsmr Svcs EUR NTR,
BSE-FMCG.BO,S&P BSE FMCG INDEX,BSE
FIN.BO,S&P BSE FINANCE,BSE
BSE-GREENEX.BO,S&P BSE-GREENEX,BSE
BSE-PSU.BO,S&P BSE PUBLIC SECTOR INDEX,BSE
^BSCBH,BULLET SHARES USD CORPORATE BON,
^BSCBM,BS Corporate Bond 2022 TR Inde,
^BSCBI,BS Corporate Bond 2018 TR Inde,
^BSCBL,BS Corporate Bond 2021 TR Inde,
CDGS.BO,S&P BSE CONSUMER DISCRETIONARY,BSE
BSE-POWER.BO,S&P BSE POWER INDEX,BSE
BSE-AUTO.BO,S&P BSE AUTO INDEX,BSE
^BSCBJ,BS Corporate Bond 2019 TR Inde,
BSE-REALTY.BO,S&P BSE REALTY INDEX,BSE
DOLLEX100.BO,S&P BSE DOLLEX-100,BSE
^BSCP05,NASDAQ BulletShares Corporate D,
31562063.SG,,
BSE-200.BO,S&P BSE 200 INDEX,BSE
DOLLEX30.BO,S&P BSE DOLLEX-30,BSE
^BSCP03,NASDAQ BulletShares Corporate D,
INFRASTRUCTURE.BO,S&P BSE INDIA INFRASTRUCTURE IN,BSE
DOLLEX200.BO,S&P BSE DOLLEX-200,BSE
LRGCAP.BO,S&P BSE LARGECAP,BSE
MFG.BO,S&P BSE INDIA MANUFACTURING IND,BSE
^BSCP05T,NASDAQ BulletShares Corporate D,
BSE-100.BO,S&P BSE 100 INDEX,BSE
^BSCP03T,NASDAQ BulletShares Corporate D,
INDSTR.BO,S&P BSE INDUSTRIALS,BSE
^BSCBP,NASDAQ BulletShares USD Corpora,
BSE-CG.BO,S&P BSE CAPITAL GOODS INDEX,BSE
TELCOM.BO,S&P BSE TELECOM,BSE
BSE-CD.BO,S&P BSE CONS.DURABLES INDEX,BSE
^BSCBN,BS Corporate Bond 2023 TR Inde,
BSE-TECK.BO,S&P BSE TECK INDEX,BSE
BSE-MIDCAP.BO,S&P BSE MIDCAP INDEX,BSE
CPSE.BO,S&P BSE CPSE INDEX,BSE
BSE-CARBONEX.BO,S&P BSE-CARBON INDEX,BSE
UTILS.BO,S&P BSE UTILITIES,BSE
^BSCBO,BS Corporate Bond 2024 TR Inde,
BSE-500.BO,S&P BSE 500 INDEX,BSE
23169683.SG,,
BTER.Z,,
BTEI.Z,,
BTHG.Z,,
23169680.SG,,
BTHL.Z,,
BTEF.Z,,
BTEU.Z,,
BTEV.Z,,
BTET.Z,,
BTEH.Z,,
BTHE.Z,,
BTHK.Z,,
BTHH.Z,,
^SGIXDLBT,SGI Daily Leveraged BTP,SNP
BTHI.Z,,
BTHT.Z,,
BTHU.Z,,
23169676.SG,,
^SGIXDSBT,SGI Daily Double Short BTP,SNP
BTHR.Z,,
BTEK.Z,,
^NQUSB2791LMEUR,NQ US Bus Support Svcs Lg Md C,
BUTR.Z,,
^YHOH890,^YHOH890,
^NQUSB2791LMCADN,NQ US Bus Support Svcs Lg Md C,
^NQUSL2791EURT,NQ US Lg Cap Bus Support Svcs E,
^NQUSL2791AUD,NQ US Lg Cap Bus Support Svcs A,
^NQUSL2791GBPT,NQ US Lg Cap Bus Support Svcs G,
^NQUSB2791LMGBPT,NQ US Bus Support Svcs Lg Md C,
^SGIXDLBU,SGI Daily Leveraged Bund,SNP
^NQUSB2791LMAUDT,NQ US Bus Support Svcs Lg Md C,
^NQUSM2791CADT,NQ US Md Cap Bus Support Svcs C,
C2793P.SW,SWX SB BUSTR&EMA PR,EBS
BUTU.Z,,
^NQUSL2791CADT,NQ US Lg Cap Bus Support Svcs C,
^NQUSB2791LMGBPN,NQ US Bus Support Svcs Lg Md C,
^NQUSL2791JPYN,NQ US Lg Cap Bus Support Svcs J,
BUTL.Z,,
^NQUSM2791T,NQ US Md Cap Bus Support Svcs T,
^BUNL,DB German Bund Futures Index,NYS
^SP500-20102010,S&P 500 Building Products (Sub,SNP
^SP1500-201020,S&P Composite 1500 Building Pro,SNP
BUTV.Z,,
399242.SZ,BUSINESS SERVICES,SHZ
^SPBUYUP,S&P 500 Buyback Index,SNP
^BUNT,^BUNT,NYS
^NQUSL2791GBP,NQ US Lg Cap Bus Support Svcs G,
^RUTBMS,Russell 2000 - RGS Sub - Buildi,WCB
^RUTBMST,Russell 2000 RGS Sub: Building,WCB
^SPBUYFUP,S&P 500 Buyback FCF Index,SNP
^NQUSS2791N,NQ US Sm Cap Bus Support Svcs I,
2691113.SG,,
^NQUSB2791LMJPYN,NQ US Bus Support Svcs Lg Md C,
^NQUSL2791JPYT,NQ US Lg Cap Bus Support Svcs J,
^NQUSS2791CADN,NQ US Sm Cap Bus Support Svcs C,
^DWBGT,^DWBGT,DJI
^NQUSB2791LMJPY,NQ US Bus Support Svcs Lg Md C,
^NQUSM2791GBPT,NQ US Md Cap Bus Support Svcs G,
25018555.SG,,
^NZBMG,,
^NQUSM2791EURN,NQ US Md Cap Bus Support Svcs E,
^DWCTR,DYNAMIC BUILDING CONSTRUCTION I,NYS
^NHM,^NHM,WCB
^NQUSM2791JPYT,NQ US Md Cap Bus Support Svcs J,
^NQUSS2791JPYT,NQ US Sm Cap Bus Support Svcs J,
^SP600-201020,S&P 600 Building Products (Indu,SNP
^HUV,GOLD BUGS INDEX FINAL SETTLEMEN,NYS
^SPEUBDP,S&P Euro-Bund Futures Excess Re,SNP
^NQUSB2791LM,NQ US Bus Support Svcs Large M,
C2793T.SW,SWX SB BUSTR&EMA TR,EBS
^NQUSM2791GBP,NQ US Md Cap Bus Support Svcs G,
^RUIBMST,Russell 1000 RGS Sub: Building,WCB
^NQUSL2791EUR,NQ US Lg Cap Bus Support Svcs E,
^BXR,CBOE RUSSELL 2000 BUY WRITE IND,WCB
^NQUSB2791LMT,NQ US Bus Support Svcs Large M,
31562017.SG,,
BUTK.Z,,
^SP600-20102010,S&P 600 Building Products (Sub,SNP
^NQUSS2791JPYN,NQ US Sm Cap Bus Support Svcs J,
2602950.SG,,
^SPBUYPUP,S&P 500 Buyback PE Index,SNP
^DWBGDT,^DWBGDT,
^NQUSB2791LMCADT,NQ US Bus Support Svcs Lg Md C,
^NQUSS2791EURT,NQ US Sm Cap Bus Support Svcs E,
^DWBGD,^DWBGD,
^SPJBJN,S&P Japan 500 Buyback Index Net,SNP
^DWBG,^DWBG,DJI
^BXMC,The CBOE S&P 500 Conditional Bu,WCB
BUTT.Z,,
21631917.SG,,
^NQUSL2791EURN,NQ US Lg Cap Bus Support Svcs E,
^NQUSS2791GBPN,NQ US Sm Cap Bus Support Svcs G,
^SPSIBC,S&P BUILDING & CONSTRUCTION S,NYS
^RUIBMS,Russell 1000 - RGS Sub - Buildi,WCB
BUTF.Z,,
^NQUSB2791GBP,NQ US Bnchmk Bus Support Svcs G,
C2791T.SW,SWX SB BUSSPSERV TR,EBS
^NQUSL2791T,NQ US Lg Cap Bus Support Svcs G,
^NQUSB2791LMJPYT,NQ US Bus Support Svcs Lg Md C,
^RUFTR,ISE HOME BUILDERS TR INDEX,
^NQUSB2791T,NQ US Bnchmk Bus Support Svcs T,
^NQUSL2791GBPN,NQ US Lg Cap Bus Support Svcs G,
^NQUSS2791JPY,NQ US Sm Cap Bus Support Svcs J,
^NQUSM2791N,NQ US Md Cap Bus Support Svcs I,
2602948.SG,,
^NQUSB2791LMAUD,NQ US Bus Support Svcs Lg Md C,
FBMAPU.FGI,FTSE Bursa Malaysia Asian Palm,FGI
^NQUSM2791AUDN,NQ US Md Cap Bus Support Svcs A,
^SP500-201020,S&P 500 Building Products (Indu,SNP
BUTI.Z,,
^NQUSM2791AUDT,NQ US Md Cap Bus Support Svcs A,
^BXMW,CBOE S&P 500 Multi-Week BuyWrit,WCB
BUTP.Z,,
^DJPRING,^DJPRING,DJI
^NQUSB2791LMEURN,NQ US Bus Support Svcs Lg Md C,
^NQUSB2791LMEURT,NQ US Bus Support Svcs Lg Md C,
^NQUSM2791EURT,NQ US Md Cap Bus Support Svcs E,
^NQUSM2791EUR,NQ US Md Cap Bus Support Svcs E,
TXBB.TS,S&P/TSX Composite Buyback Index,TSI
^NQUSM2791CAD,NQ US Md Cap Bus Support Svcs C,
^NQUSM2791,NQ US Md Cap Bus Support Svcs I,
^USATB25,^USATB25,SNP
^DWCBSS,Dow Jones U.S. Business Support,DJI
BUTE.Z,,
BUTG.Z,,
^DWCBLD,Dow Jones U.S. Building Materia,DJI
^NQUSL2791AUDN,NQ US Lg Cap Bus Support Svcs A,
^BXD,DJIA BUY WRITE INDEX,WCB
^NQUSM2791JPY,NQ US Md Cap Bus Support Svcs J,
^WFBDC,WELLS FARGO BUSINESS DEVELOPMEN,NYS
^NQUSM2791CADN,NQ US Md Cap Bus Support Svcs C,
^NQUSM2791AUD,NQ US Md Cap Bus Support Svcs A,
^NQUSB2791LMAUDN,NQ US Bus Support Svcs Lg Md C,
^NQUSM2791GBPN,NQ US Md Cap Bus Support Svcs G,
^DSFBI,SGI Double Short Bund Index,SNP
^NQUSL2791JPY,NQ US Lg Cap Bus Support Svcs J,
31562018.SG,,
^NQUSB2791LMCAD,NQ US Bus Support Svcs Lg Md C,
BVSEE.Z,,
BVSEG.Z,,
BVLGR.NX,,
IDX_BFT.CM,,
^BWBA-HKW.YI,^BWBA-HKW.YI,
^BW-SS.YI,Bandwidth (kbps),YHI
^BW-L.YI,Bandwidth (kbps),YHI
^BWBA-SZ.YI,^BWBA-SZ.YI,
^BWTR-HKW.YI,^BWTR-HKW.YI,
^BWBA-KS.YI,^BWBA-KS.YI,
^BW-BO.YI,Bandwidth (kbps),YHI
BWXM.SG,,
^BWBA-KL.YI,^BWBA-KL.YI,
^BW-JK.YI,Bandwidth (kbps),YHI
^BW-KL.YI,Bandwidth (kbps),YHI
^BW-OL.YI,Bandwidth (kbps),YHI
^BWTR-OL.YI,^BWTR-OL.YI,
^BW-SI.YI,Bandwidth (kbps),YHI
^BW-PA.YI,Bandwidth (kbps),YHI
^BW-PK.YI,Bandwidth (kbps),YHI
^BWTR-PA.YI,^BWTR-PA.YI,
^BW-NZ.YI,Bandwidth (kbps),YHI
^BWTR-EU.YI,^BWTR-EU.YI,
^BW-SA.YI,Bandwidth (kbps),YHI
^BW-EU.YI,Bandwidth (kbps),YHI
^BWTR-PK.YI,^BWTR-PK.YI,
^BWBA-F.YI,^BWBA-F.YI,
^BWBA-TWO.YI,^BWBA-TWO.YI,
^BWTR-HK.YI,^BWTR-HK.YI,
^BWOT-US.YI,^BWOT-US.YI,
^BWBA-NS.YI,^BWBA-NS.YI,
^BW-MI.YI,Bandwidth (kbps),YHI
^BW-TWO.YI,Bandwidth (kbps),YHI
^BWTR-CO.YI,^BWTR-CO.YI,
BWX15.SG,,
^BWBA-EU.YI,^BWBA-EU.YI,
^BWTR-NS.YI,^BWTR-NS.YI,
^BW-NS.YI,Bandwidth (kbps),YHI
^PCJ,CBOE CITIgroup BXM PISTONS Net,
^BXRC,CBOE Russell 2000 Conditional B,WCB
^BXRTOSMS,^BXRTOSMS,NYS
^BXRTCESE,Shiller Barclays CAPE Europe Se,NYS
^BYC,CBOE MS 8% Targeted Income Stra,
^SP1500-25401025,S&P Composite 1500 - Cable & Sa,SNP
SXCAGDA.Z,,
399316.SZ,CNINFO SMALL CAP,SHZ
^NQCHSCCHFT,NASDAQ Switzerland Small Cap CH,
^NQUSS8530,NQ US Sm Cap Non life Ins Index,
^NQESSCCAD,NASDAQ Spain Small Cap CAD Inde,
^NQSGSCEURT,NASDAQ Singapore Small Cap EUR,
^NQNLSCCADN,NASDAQ Netherlands Small Cap CA,
^NQCA7000N,The NASDAQ Canada Utilities Ind,
^NQUSM2737CADN,NQ US Md Cap Elec Eqpt CAD NTR,
SA2CMVV.Z,,
^NQUSS2733AUDN,NQ US Sm Cap Elctrcl Cmpnts & E,
^NQGB5500CAD,NASDAQ UK Media CAD Index,
^NQMXSCEURN,NASDAQ Mexico Small Cap EUR NTR,
^NQUSS8980JPYN,NQ US Sm Cap Equity Inv Instrum,
^NQILMCCAD,NASDAQ Israel Mid Cap CAD Index,
^NQCHMCEURN,NASDAQ Switzerland Mid Cap EUR,
^NQUSB8530LMGBPT,NQ US Nonlife Ins Large Mid Ca,
^NQUSS2733JPY,NQ US Sm Cap Elctrcl Cmpnts & E,
^NQEURO5000CAD,NASDAQ Eurozone Cnsmr Svcs CAD,
^NQUSM2730JPY,NQ US Md Cap Elec & Elctrcl Eqp,
^NQUSM1357GBPT,NQ US Md Cap Specialty Chemical,
^NQUSB5000LMJPYT,NQ US Cnsmr Svcs Large Mid Cap,
^NQEMEAMCCADN,NASDAQ EMEA Mid Cap CAD NTR Ind,
^NQUSS1757CAD,NQ US Sm Cap Iron & Steel CAD I,
^NQEGSCEGP,NASDAQ Egypt Small Cap EGP Inde,
^NQSGMCEUR,NASDAQ Singapore Mid Cap EUR In,
S62FD.SW,SBI Sec CB Priv Sect M For D,EBS
MICEXCBICP3Y.ME,MICEX CBI PR,MCX
MICEXCBITR.ME,MICEX CBI TR,MCX
MICEXCBICP5Y.ME,MICEX CBI CP,MCX
^NDS,CBOE NASDAQ 100 INDEX SETTLE,
31848804.SG,,
31849736.SG,,
31792308.SG,,
^DJCBTI,^DJCBTI,DJI
^ICJ,IND CBOE SPX IMPLIED CORR 10,
S61P.SW,SBI Sec CB Publ Sector Loans P,EBS
S62FT.SW,SBI Sec CB Priv Sect M For T,EBS
23610187.SG,,
MICEXCBITR3Y.ME,MICEX Corporate Bond Index (Tot,MCX
23394226.DE,,
^PPUT,CBOE S&P 500 5% Put Protection,WCB
^MSV,CBOE Morgan Stanley U.S. Strate,
31850330.SG,,
^TYVIX3,CBOE Third Month 10-Year Treasu,WCB
^TYVIX1,CBOE First Month 10-Year Treasu,WCB
MICEXCBICP.ME,MICEX CBI PR,MCX
31849459.SG,,
^RXM,CBOE S&P 500 Risk Reversal Inde,WCB
31849738.SG,,
S63P.SW,S63P.SW,EBS
MICEXCBITR5Y.ME,MICEX Corporate Bond Index (Tot,MCX
S62D.SW,SBI Sec CB Priv Sect Mortg D,EBS
^CBW,Settle - Canadian Dollars WCO,
^CMBO,CBOE S&P 500 Covered Combo Inde,WCB
31561986.SG,,
^TYVIX2,CBOE Second Month 10-Year Treas,WCB
^PWT,CBOE S&P 500 PutWrite TW Index,WCB
^PUTR,CBOE Russell 2000 PutWrite Inde,WCB
31850331.SG,,
^SKEW,CBOE SKEW INDEX,WCB
S62FP.SW,SBI Sec CB Priv Sect M For P,EBS
31848800.SG,,
^CNDR,CBOE S&P 500 Iron Condor Index,WCB
^CLL,CBOE S&P 500 95 110 COLLAR,
399552.SZ,CCTV 50 GROWTH,SHZ
399550.SZ,CCTV 50,SHZ
399557.SZ,CCTV CULTURE,SHZ
399555.SZ,CCTV 50 CSR,SHZ
7D6U.DE,,
^CCIER,Canadian Crude Index (CCI) Exce,NYS
7D6V.DE,,
399554.SZ,CCTV 50 CORP GOVRN,SHZ
399551.SZ,CCTV 50 INNOVATION,SHZ
399553.SZ,CCTV 50 RETURN,SHZ
^CCITR,Thomson Reuters Equal Weight Co,NYS
399556.SZ,CCTV ECOLOGY,SHZ
^CDD,ISE Canadian Dollar FX Index,
^CDGR,Copeland Risk Managed Dividend,
399399.SZ,CEI-GDP INDEX,SHZ
^CEFMX,S Network Municipal Fixed Incom,NYS
^CEFMXTR,S Network Municipal Fixed Incom,NYS
^CEMPULD,CEMP U.S. Large Cap High Divide,SNP
^PCEF,PowerShares CEF Income Composit,NYS
^CEMPUSDT,CEMP US Small Cap High Dividend,SNP
399335.SZ,SZSE CENTRAL SOE,SHZ
^CEMPSMHT,CEMP US Small Cap 500 Long/Cash,SNP
^CEMPIDT,CEMP International High Dividen,SNP
28995625.Z,,
^CENTURYT,NYSE Century Index (TR),NYS
INCEU.NX,,
CES300.HK,CES SHANGHAI-HKG STOCK CONNECT,HKG
^CLMRCEF,CLAYMORE CEF INDEX,NYS
CESA80.HK,CES CHINA A80 INDEX,HKG
^CEMPULDT,CEMP US Large Cap High Dividend,SNP
25085625.DE,,
000927.SS,TFC,SHH
^GRNFUEL,NASDAQ OMX Fuel Cell,
^YHOH813,^YHOH813,
INCE9.PA,AMUNDI CE9 INAV,PAR
^SP500-30101040,S&P 500 HyperMarkets & Super Ce,SNP
^CENTURY,NYSE Century Index,NYS
28995736.Z,,
CESHKM.HK,CES CHINA HK MAINLAND INDEX,HKG
^CEMPDVHG,CEMP International Equity L/C V,SNP
28995732.Z,,
CES120.HK,CESC CHINA 120 INDEX,HKG
21079699.SG,,
^NG11.OS,Nikkei 225 Glass & Ceramics,OSA
000152.SS,SSE Central State-owned Enterpr,SHH
18803665.Z,,
000042.SS,CENTRALCON HOLDING,SHH
CES280.HK,CES CHINA 280 INDEX,HKG
28995731.Z,,
000926.SS,HBFX,SHH
SPVMCET.MX,,
28995735.Z,,
WIMAL3000.FGI,,
WITHA3000.L,,
23922437.SG,,
WIMAL3000.L,,
STREMDSP.Z,,
^NQEM1300LMGBPT,NASDAQ Emerging Chemicals Lg Md,
S24C27V.Z,STXCA240USDINDGDNR,ZRH
SXTRUKHL.Z,,
SAMNUGR.Z,,
SXA315E.Z,,
SXTRUCHD.Z,,
SXEURCUG.Z,,
SXG50GV.Z,STXG30CSUSDGR,ZRH
SXTRUDHL.Z,,
25375584.Z,,
TCRUGR.Z,,
EE850V.Z,,
TCCOGV.Z,,
SXAOBU.Z,,
26411778.SG,,
^NQCN2000LMCADN,NASDAQ China Inds Large Mid Cap,
TCPKR.Z,,
SXG37L.Z,,
064I.Z,STXEM15XBRIC USD NR,ZRH
SXP165GR.Z,,
SXDBMJGR.Z,,
S24C30DA.Z,,
SX9U30P.Z,,
SX9U40V.Z,,
SX9U23L.Z,,
SXW1MDR.Z,,
SUKR15EG.Z,,
